,max_balance_drowdown,max_drawdown,returns_std,total_return,sharpe,downside_deviation,sortino,calmar_ratio,en_inU,en_outU,en_outD,en_inD,re_inU,re_outU,re_outD,re_inD,cc_inU,cc_outU,cc_outD,cc_inD,trades,positive_trades,positive_trading_days
2924,86.086,1781.262,159.954,-85.812,-0.048,65.13,-131.754,,1.15,1.09,0.97,0.91,1.15,1.09,1.03,0.97,1.15,1.09,1.03,0.97,11.0,27.273,1.613
2925,0.316,3.619,0.394,-0.316,-0.072,0.033,-951.415,,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,1.09,1.03,0.91,0.85,12.0,41.667,3.226
2926,0.66,11.045,0.84,-0.66,-0.071,0.238,-277.281,,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,1.09,0.97,0.91,0.85,12.0,41.667,4.032
2927,0.214,2.694,0.263,-0.214,-0.073,0.072,-299.187,,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,1.15,1.09,0.91,0.85,8.0,37.5,2.419
2928,0.876,8.941,1.166,-0.473,-0.036,0.216,-218.824,,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,1.03,0.97,0.91,0.85,13.0,30.769,3.226
2929,0.214,2.694,0.263,-0.214,-0.073,0.072,-299.187,,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,1.15,1.03,0.91,0.85,8.0,37.5,2.419
2930,0.202,3.646,0.316,-0.202,-0.057,0.063,-322.64,,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,1.15,0.97,0.91,0.85,8.0,37.5,2.419
2931,0.316,3.619,0.394,-0.316,-0.072,0.033,-951.415,,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.85,12.0,41.667,3.226
2932,0.245,2.784,0.283,-0.245,-0.078,0.063,-390.045,,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.85,8.0,37.5,2.419
2933,0.214,2.694,0.263,-0.214,-0.073,0.072,-299.187,,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.85,8.0,37.5,2.419
2934,0.214,2.694,0.263,-0.214,-0.073,0.072,-299.187,,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.85,8.0,37.5,2.419
2935,0.578,7.574,0.638,-0.542,-0.076,0.184,-294.778,,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,1.09,1.03,0.97,0.91,16.0,37.5,3.226
2936,0.645,6.873,0.82,-0.378,-0.041,0.15,-252.676,,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.91,11.0,36.364,3.226
2937,0.474,7.006,0.584,-0.474,-0.073,0.21,-226.235,,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,1.15,1.09,0.97,0.91,12.0,33.333,2.419
2938,0.435,7.006,0.588,-0.383,-0.058,0.235,-162.939,,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,1.15,1.03,0.97,0.91,12.0,33.333,2.419
2939,0.856,11.561,1.157,-0.589,-0.046,0.142,-414.567,,1.15,1.03,0.97,0.91,1.09,1.03,0.91,0.85,1.15,1.09,1.03,0.97,15.0,33.333,4.032
2940,0.366,3.619,0.392,-0.366,-0.084,0.032,-1138.05,,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,1.09,1.03,0.91,0.85,12.0,41.667,4.032
2941,0.71,11.045,0.874,-0.71,-0.073,0.244,-291.26,,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,1.09,0.97,0.91,0.85,12.0,41.667,3.226
2942,0.264,2.715,0.285,-0.264,-0.083,0.039,-675.984,,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,1.15,1.09,0.91,0.85,8.0,37.5,2.419
2943,0.926,9.482,1.191,-0.523,-0.039,0.225,-232.857,,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,1.03,0.97,0.91,0.85,13.0,30.769,2.419
2944,0.264,2.715,0.285,-0.264,-0.083,0.039,-675.984,,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,1.15,1.03,0.91,0.85,8.0,37.5,2.419
2945,0.252,3.646,0.335,-0.252,-0.068,0.039,-640.33,,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,1.15,0.97,0.91,0.85,8.0,37.5,2.419
2946,0.366,3.619,0.392,-0.366,-0.084,0.032,-1138.05,,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,1.09,1.03,0.97,0.85,12.0,41.667,4.032
2947,0.295,2.784,0.303,-0.295,-0.087,0.039,-747.679,,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.85,8.0,37.5,2.419
2948,0.264,2.715,0.285,-0.264,-0.083,0.039,-675.984,,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,1.15,1.09,0.97,0.85,8.0,37.5,2.419
2949,0.264,2.715,0.285,-0.264,-0.083,0.039,-675.984,,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,1.15,1.03,0.97,0.85,8.0,37.5,2.419
2950,0.628,7.006,0.636,-0.592,-0.084,0.171,-346.815,,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,1.09,1.03,0.97,0.91,16.0,37.5,4.032
2951,0.695,6.873,0.827,-0.428,-0.046,0.135,-316.599,,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.91,11.0,36.364,3.226
2952,0.524,7.006,0.594,-0.524,-0.079,0.195,-269.02,,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,1.15,1.09,0.97,0.91,12.0,33.333,2.419
2953,0.485,7.006,0.598,-0.432,-0.065,0.213,-202.744,,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,1.15,1.03,0.97,0.91,12.0,33.333,2.419
2954,0.906,11.561,1.162,-0.638,-0.049,0.129,-495.586,,1.15,1.03,0.97,0.91,1.09,0.97,0.91,0.85,1.15,1.09,1.03,0.97,15.0,33.333,4.032
2955,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,1.09,1.03,0.91,0.85,10.0,40.0,3.226
2956,0.65,11.045,0.836,-0.65,-0.07,0.244,-266.199,,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,1.09,0.97,0.91,0.85,10.0,40.0,3.226
2957,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,1.15,1.09,0.91,0.85,6.0,33.333,1.613
2958,0.866,8.578,1.163,-0.464,-0.036,0.222,-208.782,,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,1.03,0.97,0.91,0.85,11.0,27.273,2.419
2959,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,1.15,1.03,0.91,0.85,6.0,33.333,1.613
2960,0.193,3.646,0.306,-0.193,-0.057,0.045,-428.256,,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,1.15,0.97,0.91,0.85,6.0,33.333,1.613
2961,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,1.09,1.03,0.97,0.85,10.0,40.0,3.226
2962,0.235,2.784,0.271,-0.235,-0.078,0.045,-522.055,,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.85,6.0,33.333,1.613
2963,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,1.15,1.09,0.97,0.85,6.0,33.333,1.613
2964,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,1.15,1.03,0.97,0.85,6.0,33.333,1.613
2965,0.568,7.006,0.622,-0.533,-0.077,0.185,-287.524,,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,1.09,1.03,0.97,0.91,14.0,35.714,3.226
2966,0.636,6.873,0.816,-0.368,-0.041,0.142,-258.847,,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.91,9.0,33.333,2.419
2967,0.465,7.006,0.578,-0.465,-0.072,0.218,-212.759,,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,1.15,1.09,0.97,0.91,10.0,30.0,1.613
2968,0.426,7.006,0.582,-0.373,-0.058,0.245,-152.251,,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,1.15,1.03,0.97,0.91,10.0,30.0,1.613
2969,0.847,11.561,1.154,-0.579,-0.045,0.129,-448.296,,1.15,1.03,0.97,0.91,1.15,1.09,0.91,0.85,1.15,1.09,1.03,0.97,13.0,30.769,3.226
2970,0.456,3.619,0.411,-0.456,-0.1,0.029,-1553.472,,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,1.09,1.03,0.91,0.85,13.0,38.462,4.032
2971,0.8,11.045,0.883,-0.8,-0.081,0.227,-352.353,,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,1.09,0.97,0.91,0.85,13.0,38.462,3.226
2972,0.355,2.715,0.311,-0.355,-0.102,0.034,-1047.942,,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,1.15,1.09,0.91,0.85,9.0,33.333,2.419
2973,1.016,9.482,1.213,-0.614,-0.045,0.224,-274.202,,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,1.03,0.97,0.91,0.85,14.0,28.571,2.419
2974,0.355,2.715,0.311,-0.355,-0.102,0.034,-1047.942,,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,1.15,1.03,0.91,0.85,9.0,33.333,2.419
2975,0.343,3.646,0.358,-0.343,-0.086,0.035,-967.681,,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,1.15,0.97,0.91,0.85,9.0,33.333,2.419
2976,0.456,3.619,0.411,-0.456,-0.1,0.029,-1553.472,,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,1.09,1.03,0.97,0.85,13.0,38.462,4.032
2977,0.385,2.784,0.328,-0.385,-0.105,0.035,-1087.067,,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.85,9.0,33.333,2.419
2978,0.355,2.715,0.311,-0.355,-0.102,0.034,-1047.942,,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,1.15,1.09,0.97,0.85,9.0,33.333,2.419
2979,0.355,2.715,0.311,-0.355,-0.102,0.034,-1047.942,,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.85,9.0,33.333,2.419
2980,0.718,7.006,0.648,-0.683,-0.095,0.158,-432.66,,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,1.09,1.03,0.97,0.91,17.0,35.294,4.032
2981,0.781,6.873,0.836,-0.513,-0.055,0.127,-403.737,,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.91,12.0,33.333,3.226
2982,0.615,7.006,0.606,-0.615,-0.091,0.176,-348.774,,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,1.15,1.09,0.97,0.91,13.0,30.769,2.419
2983,0.575,7.006,0.61,-0.523,-0.077,0.189,-276.324,,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,1.15,1.03,0.97,0.91,13.0,30.769,2.419
2984,0.996,11.561,1.168,-0.729,-0.056,0.126,-578.785,,1.15,1.03,0.97,0.91,1.03,0.97,0.91,0.85,1.15,1.09,1.03,0.97,16.0,31.25,4.032
2985,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,1.09,1.03,0.91,0.85,10.0,40.0,3.226
2986,0.65,11.045,0.836,-0.65,-0.07,0.244,-266.199,,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,1.09,0.97,0.91,0.85,10.0,40.0,3.226
2987,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,1.15,1.09,0.91,0.85,6.0,33.333,1.613
2988,0.866,8.578,1.163,-0.464,-0.036,0.222,-208.782,,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,1.03,0.97,0.91,0.85,11.0,27.273,2.419
2989,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,1.15,1.03,0.91,0.85,6.0,33.333,1.613
2990,0.193,3.646,0.306,-0.193,-0.057,0.045,-428.256,,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,1.15,0.97,0.91,0.85,6.0,33.333,1.613
2991,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.85,10.0,40.0,3.226
2992,0.235,2.784,0.271,-0.235,-0.078,0.045,-522.055,,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.85,6.0,33.333,1.613
2993,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.85,6.0,33.333,1.613
2994,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.85,6.0,33.333,1.613
2995,0.568,7.006,0.622,-0.533,-0.077,0.185,-287.524,,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,1.09,1.03,0.97,0.91,14.0,35.714,3.226
2996,0.636,6.873,0.816,-0.368,-0.041,0.142,-258.847,,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.91,9.0,33.333,2.419
2997,0.465,7.006,0.578,-0.465,-0.072,0.218,-212.759,,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,1.15,1.09,0.97,0.91,10.0,30.0,1.613
2998,0.426,7.006,0.582,-0.373,-0.058,0.245,-152.251,,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,1.15,1.03,0.97,0.91,10.0,30.0,1.613
2999,0.847,11.561,1.154,-0.579,-0.045,0.129,-448.296,,1.15,1.03,0.97,0.91,1.15,1.03,0.91,0.85,1.15,1.09,1.03,0.97,13.0,30.769,3.226
3000,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,1.09,1.03,0.91,0.85,10.0,40.0,3.226
3001,0.65,11.045,0.836,-0.65,-0.07,0.244,-266.199,,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,1.09,0.97,0.91,0.85,10.0,40.0,3.226
3002,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,1.15,1.09,0.91,0.85,6.0,33.333,1.613
3003,0.866,8.578,1.163,-0.464,-0.036,0.222,-208.782,,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,1.03,0.97,0.91,0.85,11.0,27.273,2.419
3004,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,1.15,1.03,0.91,0.85,6.0,33.333,1.613
3005,0.193,3.646,0.306,-0.193,-0.057,0.045,-428.256,,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,1.15,0.97,0.91,0.85,6.0,33.333,1.613
3006,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,1.09,1.03,0.97,0.85,10.0,40.0,3.226
3007,0.235,2.784,0.271,-0.235,-0.078,0.045,-522.055,,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,1.15,1.09,1.03,0.85,6.0,33.333,1.613
3008,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,1.15,1.09,0.97,0.85,6.0,33.333,1.613
3009,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,1.15,1.03,0.97,0.85,6.0,33.333,1.613
3010,0.568,7.006,0.622,-0.533,-0.077,0.185,-287.524,,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,1.09,1.03,0.97,0.91,14.0,35.714,3.226
3011,0.636,6.873,0.816,-0.368,-0.041,0.142,-258.847,,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,1.15,1.09,1.03,0.91,9.0,33.333,2.419
3012,0.465,7.006,0.578,-0.465,-0.072,0.218,-212.759,,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,1.15,1.09,0.97,0.91,10.0,30.0,1.613
3013,0.426,7.006,0.582,-0.373,-0.058,0.245,-152.251,,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,1.15,1.03,0.97,0.91,10.0,30.0,1.613
3014,0.847,11.561,1.154,-0.579,-0.045,0.129,-448.296,,1.15,1.03,0.97,0.91,1.15,0.97,0.91,0.85,1.15,1.09,1.03,0.97,13.0,30.769,3.226
3015,0.316,3.619,0.394,-0.316,-0.072,0.033,-951.415,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,1.09,1.03,0.91,0.85,12.0,41.667,3.226
3016,0.66,11.045,0.84,-0.66,-0.071,0.238,-277.281,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,1.09,0.97,0.91,0.85,12.0,41.667,4.032
3017,0.214,2.694,0.263,-0.214,-0.073,0.072,-299.187,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,1.15,1.09,0.91,0.85,8.0,37.5,2.419
3018,0.876,8.941,1.166,-0.473,-0.036,0.216,-218.824,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,1.03,0.97,0.91,0.85,13.0,30.769,3.226
3019,0.214,2.694,0.263,-0.214,-0.073,0.072,-299.187,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,1.15,1.03,0.91,0.85,8.0,37.5,2.419
3020,0.202,3.646,0.316,-0.202,-0.057,0.063,-322.64,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,1.15,0.97,0.91,0.85,8.0,37.5,2.419
3021,0.316,3.619,0.394,-0.316,-0.072,0.033,-951.415,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,1.09,1.03,0.97,0.85,12.0,41.667,3.226
3022,0.245,2.784,0.283,-0.245,-0.078,0.063,-390.045,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.85,8.0,37.5,2.419
3023,0.214,2.694,0.263,-0.214,-0.073,0.072,-299.187,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.85,8.0,37.5,2.419
3024,0.214,2.694,0.263,-0.214,-0.073,0.072,-299.187,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.85,8.0,37.5,2.419
3025,0.578,7.574,0.638,-0.542,-0.076,0.184,-294.778,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,1.09,1.03,0.97,0.91,16.0,37.5,3.226
3026,0.645,6.873,0.82,-0.378,-0.041,0.15,-252.676,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.91,11.0,36.364,3.226
3027,0.474,7.006,0.584,-0.474,-0.073,0.21,-226.235,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,1.15,1.09,0.97,0.91,12.0,33.333,2.419
3028,0.435,7.006,0.588,-0.383,-0.058,0.235,-162.939,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,1.15,1.03,0.97,0.91,12.0,33.333,2.419
3029,0.856,11.561,1.157,-0.589,-0.046,0.142,-414.567,,1.15,1.03,0.97,0.91,1.09,1.03,0.97,0.85,1.15,1.09,1.03,0.97,15.0,33.333,4.032
3030,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,1.09,1.03,0.91,0.85,10.0,40.0,3.226
3031,0.65,11.045,0.836,-0.65,-0.07,0.244,-266.199,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,1.09,0.97,0.91,0.85,10.0,40.0,3.226
3032,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,1.15,1.09,0.91,0.85,6.0,33.333,1.613
3033,0.866,8.578,1.163,-0.464,-0.036,0.222,-208.782,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,1.03,0.97,0.91,0.85,11.0,27.273,2.419
3034,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,1.15,1.03,0.91,0.85,6.0,33.333,1.613
3035,0.193,3.646,0.306,-0.193,-0.057,0.045,-428.256,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,1.15,0.97,0.91,0.85,6.0,33.333,1.613
3036,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.85,10.0,40.0,3.226
3037,0.235,2.784,0.271,-0.235,-0.078,0.045,-522.055,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,1.15,1.09,1.03,0.85,6.0,33.333,1.613
3038,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,1.15,1.09,0.97,0.85,6.0,33.333,1.613
3039,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,1.15,1.03,0.97,0.85,6.0,33.333,1.613
3040,0.568,7.006,0.622,-0.533,-0.077,0.185,-287.524,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,1.09,1.03,0.97,0.91,14.0,35.714,3.226
3041,0.636,6.873,0.816,-0.368,-0.041,0.142,-258.847,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,1.15,1.09,1.03,0.91,9.0,33.333,2.419
3042,0.465,7.006,0.578,-0.465,-0.072,0.218,-212.759,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,1.15,1.09,0.97,0.91,10.0,30.0,1.613
3043,0.426,7.006,0.582,-0.373,-0.058,0.245,-152.251,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,1.15,1.03,0.97,0.91,10.0,30.0,1.613
3044,0.847,11.561,1.154,-0.579,-0.045,0.129,-448.296,,1.15,1.03,0.97,0.91,1.15,1.09,1.03,0.85,1.15,1.09,1.03,0.97,13.0,30.769,3.226
3045,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,1.09,1.03,0.91,0.85,10.0,40.0,3.226
3046,0.65,11.045,0.836,-0.65,-0.07,0.244,-266.199,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,1.09,0.97,0.91,0.85,10.0,40.0,3.226
3047,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,1.15,1.09,0.91,0.85,6.0,33.333,1.613
3048,0.866,8.578,1.163,-0.464,-0.036,0.222,-208.782,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,1.03,0.97,0.91,0.85,11.0,27.273,2.419
3049,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,1.15,1.03,0.91,0.85,6.0,33.333,1.613
3050,0.193,3.646,0.306,-0.193,-0.057,0.045,-428.256,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,1.15,0.97,0.91,0.85,6.0,33.333,1.613
3051,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.85,10.0,40.0,3.226
3052,0.235,2.784,0.271,-0.235,-0.078,0.045,-522.055,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.85,6.0,33.333,1.613
3053,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.85,6.0,33.333,1.613
3054,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.85,6.0,33.333,1.613
3055,0.568,7.006,0.622,-0.533,-0.077,0.185,-287.524,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,1.09,1.03,0.97,0.91,14.0,35.714,3.226
3056,0.636,6.873,0.816,-0.368,-0.041,0.142,-258.847,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.91,9.0,33.333,2.419
3057,0.465,7.006,0.578,-0.465,-0.072,0.218,-212.759,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,1.15,1.09,0.97,0.91,10.0,30.0,1.613
3058,0.426,7.006,0.582,-0.373,-0.058,0.245,-152.251,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,1.15,1.03,0.97,0.91,10.0,30.0,1.613
3059,0.847,11.561,1.154,-0.579,-0.045,0.129,-448.296,,1.15,1.03,0.97,0.91,1.15,1.09,0.97,0.85,1.15,1.09,1.03,0.97,13.0,30.769,3.226
3060,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,1.09,1.03,0.91,0.85,10.0,40.0,3.226
3061,0.65,11.045,0.836,-0.65,-0.07,0.244,-266.199,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,1.09,0.97,0.91,0.85,10.0,40.0,3.226
3062,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,1.15,1.09,0.91,0.85,6.0,33.333,1.613
3063,0.866,8.578,1.163,-0.464,-0.036,0.222,-208.782,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,1.03,0.97,0.91,0.85,11.0,27.273,2.419
3064,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,1.15,1.03,0.91,0.85,6.0,33.333,1.613
3065,0.193,3.646,0.306,-0.193,-0.057,0.045,-428.256,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,1.15,0.97,0.91,0.85,6.0,33.333,1.613
3066,0.307,3.619,0.367,-0.307,-0.075,0.034,-904.966,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,1.09,1.03,0.97,0.85,10.0,40.0,3.226
3067,0.235,2.784,0.271,-0.235,-0.078,0.045,-522.055,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,1.15,1.09,1.03,0.85,6.0,33.333,1.613
3068,0.205,2.464,0.249,-0.205,-0.074,0.045,-451.068,,1.15,1.03,0.97,0.91,1.15,1.03,0.97,0.85,1.15,1.09,0.97,0.85,6.0,33.333,1.613
